PROLIFIC_PID,AwarenessType,Question,Answer,awarenext.corr,QuizAccuracy,awarenext.keys,awarenext.rt,Awareness.thisRepN,Awareness.thisTrialN,Awareness.thisN,Awareness.thisIndex,Awareness.ran,GuessResp.keys,GuessResp.rt,Option1,Option2,Option3,Stim1,Stim2,SSAwareness,S2RAwareness,S2RAwarenessyn,S1Awarenessyn,S1Awareness,S1TransferAwareness
622b64053557c445641d767a,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,0,NA,n,5.7111,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,0,NA,NA
622b64053557c445641d767a,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,4.7125,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
622b64053557c445641d767a,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,2.4324,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
622b64053557c445641d767a,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,l,1.3468,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
622b64053557c445641d767a,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,1,NA,j,2.4756,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,1,NA,NA
622b64053557c445641d767a,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,1.7616,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
622b64053557c445641d767a,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,2.5094,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
622b64053557c445641d767a,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,d,1.526,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
622b64053557c445641d767a,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,0,NA,k,4.6196,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,0
622b64053557c445641d767a,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,0,NA,k,3.5702,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,0
5aeb063b2f05b500013028a0,S-S Cued Recall,What word should have appeared?,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3.0977,Don't Know,neat,bold,Max,neat,0,NA,NA,NA,NA,NA
5aeb063b2f05b500013028a0,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9176,calm,neat,Don't Know,Ron,calm,1,NA,NA,NA,NA,NA
5aeb063b2f05b500013028a0,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9641,fair,Don't Know,calm,Tim,fair,1,NA,NA,NA,NA,NA
5aeb063b2f05b500013028a0,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1.5012,fair,Don't Know,bold,Jack,bold,1,NA,NA,NA,NA,NA
5aeb063b2f05b500013028a0,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,0,NA,k,4.5314,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,0,NA,NA,NA
5aeb063b2f05b500013028a0,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,0,NA,k,3.7355,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,0,NA,NA,NA,NA
5aeb063b2f05b500013028a0,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,0,NA,k,4.1695,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,0,NA,NA,NA
5aeb063b2f05b500013028a0,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,0,NA,k,4.637,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,0,NA,NA,NA,NA
5aeb063b2f05b500013028a0,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,0,NA,k,2.1199,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,0,NA,NA
5aeb063b2f05b500013028a0,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,0,NA,k,2.5249,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,0,NA
5aeb063b2f05b500013028a0,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,0,NA,k,2.1916,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,0,NA,NA,NA
5aeb063b2f05b500013028a0,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,k,1.9184,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
5aeb063b2f05b500013028a0,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,k,1.0976,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
5aeb063b2f05b500013028a0,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,k,2.0359,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
5aeb063b2f05b500013028a0,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,0,NA,k,1.3192,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,0,NA,NA,NA
5aeb063b2f05b500013028a0,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,k,1.6387,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
5aeb063b2f05b500013028a0,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,0,NA,k,1.7006,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,0
5aeb063b2f05b500013028a0,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,0,NA,k,0.7575,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,0
5f19e162d258ca0921678a36,S-S Cued Recall,What word should have appeared?,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,9.073,neat,Don't Know,bold,Jack,bold,0,NA,NA,NA,NA,NA
5f19e162d258ca0921678a36,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,8.267,calm,Don't Know,fair,Tim,fair,1,NA,NA,NA,NA,NA
5f19e162d258ca0921678a36,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.974,calm,Don't Know,neat,Ron,calm,1,NA,NA,NA,NA,NA
5f19e162d258ca0921678a36,S-S Cued Recall,What word should have appeared?,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3.268,neat,fair,Don't Know,Max,neat,0,NA,NA,NA,NA,NA
5f19e162d258ca0921678a36,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,0,NA,n,7.26,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,0,NA,NA,NA
5f19e162d258ca0921678a36,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,3.695,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
5f19e162d258ca0921678a36,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,3.214,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
5f19e162d258ca0921678a36,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,0,NA,d,1.691,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,0,NA,NA,NA,NA
5f19e162d258ca0921678a36,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,0.954,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
5f19e162d258ca0921678a36,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,0.755,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
5f19e162d258ca0921678a36,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,0.545,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
5f19e162d258ca0921678a36,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,1,NA,d,0.521,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,1,NA,NA,NA,NA
5f19e162d258ca0921678a36,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,d,0.457,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
5f19e162d258ca0921678a36,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,j,1.555,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
5f19e162d258ca0921678a36,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,0,NA,l,0.66,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,0,NA,NA,NA
5f19e162d258ca0921678a36,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,1,NA,l,1.471,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,1,NA,NA,NA,NA
5f19e162d258ca0921678a36,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,0.977,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
5f19e162d258ca0921678a36,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,0,NA,d,0.556,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,0
5d35989e71b4880017d5cc81,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4.8576,calm,Don't Know,neat,Ron,calm,1,NA,NA,NA,NA,NA
5d35989e71b4880017d5cc81,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.7484,fair,calm,Don't Know,Tim,fair,1,NA,NA,NA,NA,NA
5d35989e71b4880017d5cc81,S-S Cued Recall,What word should have appeared?,3,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1.2493,fair,Don't Know,neat,Max,neat,0,NA,NA,NA,NA,NA
5d35989e71b4880017d5cc81,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2.6086,Don't Know,calm,bold,Jack,bold,1,NA,NA,NA,NA,NA
5d35989e71b4880017d5cc81,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,3.5434,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
5d35989e71b4880017d5cc81,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,1.4302,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
5d35989e71b4880017d5cc81,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,2.7561,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
5d35989e71b4880017d5cc81,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,1.2679,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
5d35989e71b4880017d5cc81,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,4.6713,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
5d35989e71b4880017d5cc81,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,0.8112,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
5d35989e71b4880017d5cc81,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,0,NA,n,2.7907,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,0,NA,NA,NA
5d35989e71b4880017d5cc81,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,1,NA,d,6.0897,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,1,NA,NA,NA,NA
5d35989e71b4880017d5cc81,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,n,4.5475,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
5d35989e71b4880017d5cc81,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,3.4688,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
5d35989e71b4880017d5cc81,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,2.5836,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
5d35989e71b4880017d5cc81,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,1,NA,l,1.0555,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,1,NA,NA,NA,NA
5d35989e71b4880017d5cc81,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,4.8468,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
5d35989e71b4880017d5cc81,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,1.7125,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
5ef1f7026343e20b931a0cb0,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2.235,bold,fair,Don't Know,Jack,bold,1,NA,NA,NA,NA,NA
5ef1f7026343e20b931a0cb0,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.597,calm,fair,Don't Know,Ron,calm,1,NA,NA,NA,NA,NA
5ef1f7026343e20b931a0cb0,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1.185,fair,Don't Know,neat,Max,neat,1,NA,NA,NA,NA,NA
5ef1f7026343e20b931a0cb0,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94,fair,neat,Don't Know,Tim,fair,1,NA,NA,NA,NA,NA
5ef1f7026343e20b931a0cb0,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,4.381,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
5ef1f7026343e20b931a0cb0,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,1.733,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
5ef1f7026343e20b931a0cb0,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,1.866,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
5ef1f7026343e20b931a0cb0,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,0.917,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
5ef1f7026343e20b931a0cb0,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,1.922,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
5ef1f7026343e20b931a0cb0,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,0.632,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
5ef1f7026343e20b931a0cb0,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,0,NA,n,2.866,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,0,NA,NA,NA
5ef1f7026343e20b931a0cb0,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,l,5.166,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
5ef1f7026343e20b931a0cb0,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,1,NA,j,3.177,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,1,NA,NA
5ef1f7026343e20b931a0cb0,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,0.815,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
5ef1f7026343e20b931a0cb0,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,3.229,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
5ef1f7026343e20b931a0cb0,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,1,NA,l,1.355,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,1,NA,NA,NA,NA
5ef1f7026343e20b931a0cb0,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,3.828,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
5ef1f7026343e20b931a0cb0,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,1.227,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
60b3950b9a1de417d37bb8d2,S-S Cued Recall,What word should have appeared?,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,7.3999,fair,calm,Don't Know,Ron,calm,0,NA,NA,NA,NA,NA
60b3950b9a1de417d37bb8d2,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1.7871,neat,Don't Know,fair,Tim,fair,1,NA,NA,NA,NA,NA
60b3950b9a1de417d37bb8d2,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3.119,Don't Know,neat,fair,Max,neat,1,NA,NA,NA,NA,NA
60b3950b9a1de417d37bb8d2,S-S Cued Recall,What word should have appeared?,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8377,fair,Don't Know,bold,Jack,bold,0,NA,NA,NA,NA,NA
60b3950b9a1de417d37bb8d2,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,0,NA,k,6.3074,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,0,NA,NA,NA
60b3950b9a1de417d37bb8d2,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,0,NA,k,5.3705,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,0,NA,NA,NA,NA
60b3950b9a1de417d37bb8d2,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,7.9764,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
60b3950b9a1de417d37bb8d2,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,2.5089,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
60b3950b9a1de417d37bb8d2,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,0,NA,k,3.4907,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,0,NA,NA
60b3950b9a1de417d37bb8d2,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,7.2004,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
60b3950b9a1de417d37bb8d2,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,0,NA,k,2.7502,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,0,NA,NA,NA
60b3950b9a1de417d37bb8d2,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,k,2.4888,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
60b3950b9a1de417d37bb8d2,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,k,3.2238,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
60b3950b9a1de417d37bb8d2,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,d,6.9997,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
60b3950b9a1de417d37bb8d2,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,0,NA,k,4.4041,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,0,NA,NA,NA
60b3950b9a1de417d37bb8d2,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,k,1.0547,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
60b3950b9a1de417d37bb8d2,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,5.0001,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
60b3950b9a1de417d37bb8d2,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,3.8905,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
5f588fb87204220009eb684f,S-S Cued Recall,What word should have appeared?,3,0,NA,NA,NA,NA,NA,NA,NA,NA,2,6.1968,Don't Know,neat,calm,Ron,calm,0,NA,NA,NA,NA,NA
5f588fb87204220009eb684f,S-S Cued Recall,What word should have appeared?,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3.2499,calm,Don't Know,fair,Tim,fair,0,NA,NA,NA,NA,NA
5f588fb87204220009eb684f,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.9316,bold,calm,Don't Know,Jack,bold,1,NA,NA,NA,NA,NA
5f588fb87204220009eb684f,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2.8893,bold,Don't Know,neat,Max,neat,1,NA,NA,NA,NA,NA
5f588fb87204220009eb684f,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,3.142,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
5f588fb87204220009eb684f,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,2.8968,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
5f588fb87204220009eb684f,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,2.1819,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
5f588fb87204220009eb684f,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,1.3155,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
5f588fb87204220009eb684f,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,0,NA,n,2.7837,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,0,NA,NA
5f588fb87204220009eb684f,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,0,NA,k,2.3481,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,0,NA
